Line;Source-DE;Target-DE;Generated-Output;Accuracy;Chrf;Source-EN;Base-DE
125298;Eintrag;Eintrag;Einträge;0;0.7594936708860759;When you measure distance in an iPart member on the context menu Select Other is grayed out;Wenn Sie den Abstand in einem iPartElement messen wird der Eintrag Andere auswählen im Kontextmenü abgeblendet
132257;Eintrag;Eintrag;Einträge;0;0.7594936708860759; Highlight DESCRIPTION and then click Move Up once to position it before PART NUMBER and then click OK to return to the Parts List dialog box; Markieren Sie den Eintrag BESCHREIBUNG und klicken Sie dann einmal auf Nach oben um ihn vor BAUTEILNUMMER zu positionieren Klicken Sie dann auf OK um zum Dialogfeld Bauteilliste zurückzukehren
132362;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser expand DriveShaft; Erweitern Sie im Browser den Eintrag DriveShaft
132393;Eintrag;Eintrag;Einträge;0;0.7594936708860759;and select Light in the Shadow Settings dropdown;und wählen Sie in der DropdownListe unter Schattenrichtung den Eintrag Licht 
132488;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser doubleclick the SectionView entry to make it active; Doppelklicken Sie im Browser auf den Eintrag SectionView um ihn zu aktivieren
132494;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser right click the View entry and select New; Klicken Sie im Browser mit der rechten Maustaste auf den Eintrag Ansicht und wählen Sie Neu
136490;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To create settings right click on the Scenario branch and select from the list;Um Einstellungen zu erstellen klicken Sie mit der rechten Maustaste auf den Zweig Szenario und wählen einen Eintrag aus der Liste aus
138245;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Selection Filters Prescribe which items can be selected and which cannot by checking or unchecking respectively from the Selection Filters list;Auswahlfilter Legen Sie durch Aktivieren und Deaktivieren von Einträgen in der Liste der Auswahlfilter fest welche Elemente ausgewählt bzw nicht ausgewählt werden können
139256;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Complex expressions can also concatenate combine multiple properties into a single entry;Durch komplexe Ausdrücke können außerdem mehrere Eigenschaften in einem einzigen Eintrag verkettet kombiniert werden
140956;Eintrag;Einträge;Einträge;1;1.0;To apply multiple updates instead of one at a time check the box for each entry and then click Install Selected;Wenn Sie mehrere Aktualisierungen gleichzeitig statt jede einzeln anwenden möchten aktivieren Sie das Kontrollkästchen für die gewünschten Einträge und klicken Sie anschließend auf Ausgewählte installieren
146039;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Unless the MCT state variables are explicitly renamed via the UDSESV entry in the bulk data file the MSC Nastran default naming convention for the MCT solutiondependent state variables is SVi where i… of state variables;Soweit die MCTZustandsvariablen nicht explizit über den Eintrag UDSESV in der Massendatendatei umbenannt werden lautet die vorgabemäßige Benennungskonvention in MSC Nastran für die lösungsabhängigen MCTZustandsvariablen SVi wobei i   … die Anzahl der Zustandsvariablen ist
150570;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
150633;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Enter the following lines below the GENUDS entry;Geben Sie die folgenden Zeilen unter dem Eintrag GENUDS ein
150637;Eintrag;Einträge;Einträge;1;1.0;For more information on how these entries should be used in accordance with  refer to the Users Guide;Weitere Informationen dazu wie diese Einträge entsprechend  verwendet werden sollten finden Sie im Benutzerhandbuch
150638;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
150649;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The MATUSR entry above informs MSC Nastran that the stresses and strains from material  are given in terms of the userdefined coordinate system;Der obige Eintrag MATUSR informiert MSC Nastran darüber dass die Spannungen und Dehnungen von Material  im benutzerdefinierten Koordinatensystem festgelegt sind
150929;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The system of units used by the  UserDefined Material Subroutine is defined by the st user material constant listed in the data line following the MATUDS entry;Das Einheitensystem für das benutzerdefinierte MaterialUnterprogramm von  wird durch die erste Benutzermaterialkonstante definiert die in der Datenzeile nach dem Eintrag MATUDS aufgeführt ist
152946;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To remove a scenario from Autodesk  Infraworks click the Remove entry for the scenario;Um ein Szenario aus Autodesk  Infraworks zu entfernen klicken Sie auf den Eintrag Entfernen für das Szenario
153612;Eintrag;Einträge;Einträge;1;1.0;Before running an analysis you should check the process settings and make any adjustments required and make sure that every entry in the Study Tasks pane has a check mark against it;Überprüfen Sie vor dem Ausführen einer Analyse die Prozesseinstellungen nehmen Sie die erforderlichen Anpassungen vor und stellen Sie sicher dass alle Einträge im Fenster Studienaufgaben mit einem Häkchen markiert sind
159330;Eintrag;Eintrag;Einträge;0;0.7594936708860759;When you measure distance in an iPart member on the context menu Select Other is grayed out;Wenn Sie den Abstand in einem iPartElement messen wird der Eintrag Andere auswählen im Kontextmenü abgeblendet
166289;Eintrag;Eintrag;Einträge;0;0.7594936708860759; Highlight DESCRIPTION and then click Move Up once to position it before PART NUMBER and then click OK to return to the Parts List dialog box; Markieren Sie den Eintrag BESCHREIBUNG und klicken Sie dann einmal auf Nach oben um ihn vor BAUTEILNUMMER zu positionieren Klicken Sie dann auf OK um zum Dialogfeld Bauteilliste zurückzukehren
166394;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser expand DriveShaft; Erweitern Sie im Browser den Eintrag DriveShaft
166425;Eintrag;Eintrag;Einträge;0;0.7594936708860759;and select Light in the Shadow Settings dropdown;und wählen Sie in der DropdownListe unter Schattenrichtung den Eintrag Licht 
166520;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser doubleclick the SectionView entry to make it active; Doppelklicken Sie im Browser auf den Eintrag SectionView um ihn zu aktivieren
166526;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser right click the View entry and select New; Klicken Sie im Browser mit der rechten Maustaste auf den Eintrag Ansicht und wählen Sie Neu
170522;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To create settings right click on the Scenario branch and select from the list;Um Einstellungen zu erstellen klicken Sie mit der rechten Maustaste auf den Zweig Szenario und wählen einen Eintrag aus der Liste aus
172277;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Selection Filters Prescribe which items can be selected and which cannot by checking or unchecking respectively from the Selection Filters list;Auswahlfilter Legen Sie durch Aktivieren und Deaktivieren von Einträgen in der Liste der Auswahlfilter fest welche Elemente ausgewählt bzw nicht ausgewählt werden können
173288;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Complex expressions can also concatenate combine multiple properties into a single entry;Durch komplexe Ausdrücke können außerdem mehrere Eigenschaften in einem einzigen Eintrag verkettet kombiniert werden
174988;Eintrag;Einträge;Einträge;1;1.0;To apply multiple updates instead of one at a time check the box for each entry and then click Install Selected;Wenn Sie mehrere Aktualisierungen gleichzeitig statt jede einzeln anwenden möchten aktivieren Sie das Kontrollkästchen für die gewünschten Einträge und klicken Sie anschließend auf Ausgewählte installieren
180071;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Unless the MCT state variables are explicitly renamed via the UDSESV entry in the bulk data file the MSC Nastran default naming convention for the MCT solutiondependent state variables is SVi where i… of state variables;Soweit die MCTZustandsvariablen nicht explizit über den Eintrag UDSESV in der Massendatendatei umbenannt werden lautet die vorgabemäßige Benennungskonvention in MSC Nastran für die lösungsabhängigen MCTZustandsvariablen SVi wobei i   … die Anzahl der Zustandsvariablen ist
184602;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
184665;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Enter the following lines below the GENUDS entry;Geben Sie die folgenden Zeilen unter dem Eintrag GENUDS ein
184669;Eintrag;Einträge;Einträge;1;1.0;For more information on how these entries should be used in accordance with  refer to the Users Guide;Weitere Informationen dazu wie diese Einträge entsprechend  verwendet werden sollten finden Sie im Benutzerhandbuch
184670;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
184681;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The MATUSR entry above informs MSC Nastran that the stresses and strains from material  are given in terms of the userdefined coordinate system;Der obige Eintrag MATUSR informiert MSC Nastran darüber dass die Spannungen und Dehnungen von Material  im benutzerdefinierten Koordinatensystem festgelegt sind
184961;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The system of units used by the  UserDefined Material Subroutine is defined by the st user material constant listed in the data line following the MATUDS entry;Das Einheitensystem für das benutzerdefinierte MaterialUnterprogramm von  wird durch die erste Benutzermaterialkonstante definiert die in der Datenzeile nach dem Eintrag MATUDS aufgeführt ist
186978;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To remove a scenario from Autodesk  Infraworks click the Remove entry for the scenario;Um ein Szenario aus Autodesk  Infraworks zu entfernen klicken Sie auf den Eintrag Entfernen für das Szenario
187644;Eintrag;Einträge;Einträge;1;1.0;Before running an analysis you should check the process settings and make any adjustments required and make sure that every entry in the Study Tasks pane has a check mark against it;Überprüfen Sie vor dem Ausführen einer Analyse die Prozesseinstellungen nehmen Sie die erforderlichen Anpassungen vor und stellen Sie sicher dass alle Einträge im Fenster Studienaufgaben mit einem Häkchen markiert sind
193362;Eintrag;Eintrag;Einträge;0;0.7594936708860759;When you measure distance in an iPart member on the context menu Select Other is grayed out;Wenn Sie den Abstand in einem iPartElement messen wird der Eintrag Andere auswählen im Kontextmenü abgeblendet
200321;Eintrag;Eintrag;Einträge;0;0.7594936708860759; Highlight DESCRIPTION and then click Move Up once to position it before PART NUMBER and then click OK to return to the Parts List dialog box; Markieren Sie den Eintrag BESCHREIBUNG und klicken Sie dann einmal auf Nach oben um ihn vor BAUTEILNUMMER zu positionieren Klicken Sie dann auf OK um zum Dialogfeld Bauteilliste zurückzukehren
200426;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser expand DriveShaft; Erweitern Sie im Browser den Eintrag DriveShaft
200457;Eintrag;Eintrag;Einträge;0;0.7594936708860759;and select Light in the Shadow Settings dropdown;und wählen Sie in der DropdownListe unter Schattenrichtung den Eintrag Licht 
200552;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser doubleclick the SectionView entry to make it active; Doppelklicken Sie im Browser auf den Eintrag SectionView um ihn zu aktivieren
200558;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser right click the View entry and select New; Klicken Sie im Browser mit der rechten Maustaste auf den Eintrag Ansicht und wählen Sie Neu
204554;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To create settings right click on the Scenario branch and select from the list;Um Einstellungen zu erstellen klicken Sie mit der rechten Maustaste auf den Zweig Szenario und wählen einen Eintrag aus der Liste aus
206309;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Selection Filters Prescribe which items can be selected and which cannot by checking or unchecking respectively from the Selection Filters list;Auswahlfilter Legen Sie durch Aktivieren und Deaktivieren von Einträgen in der Liste der Auswahlfilter fest welche Elemente ausgewählt bzw nicht ausgewählt werden können
207320;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Complex expressions can also concatenate combine multiple properties into a single entry;Durch komplexe Ausdrücke können außerdem mehrere Eigenschaften in einem einzigen Eintrag verkettet kombiniert werden
209020;Eintrag;Einträge;Einträge;1;1.0;To apply multiple updates instead of one at a time check the box for each entry and then click Install Selected;Wenn Sie mehrere Aktualisierungen gleichzeitig statt jede einzeln anwenden möchten aktivieren Sie das Kontrollkästchen für die gewünschten Einträge und klicken Sie anschließend auf Ausgewählte installieren
214103;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Unless the MCT state variables are explicitly renamed via the UDSESV entry in the bulk data file the MSC Nastran default naming convention for the MCT solutiondependent state variables is SVi where i… of state variables;Soweit die MCTZustandsvariablen nicht explizit über den Eintrag UDSESV in der Massendatendatei umbenannt werden lautet die vorgabemäßige Benennungskonvention in MSC Nastran für die lösungsabhängigen MCTZustandsvariablen SVi wobei i   … die Anzahl der Zustandsvariablen ist
218634;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
218697;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Enter the following lines below the GENUDS entry;Geben Sie die folgenden Zeilen unter dem Eintrag GENUDS ein
218701;Eintrag;Einträge;Einträge;1;1.0;For more information on how these entries should be used in accordance with  refer to the Users Guide;Weitere Informationen dazu wie diese Einträge entsprechend  verwendet werden sollten finden Sie im Benutzerhandbuch
218702;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
218713;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The MATUSR entry above informs MSC Nastran that the stresses and strains from material  are given in terms of the userdefined coordinate system;Der obige Eintrag MATUSR informiert MSC Nastran darüber dass die Spannungen und Dehnungen von Material  im benutzerdefinierten Koordinatensystem festgelegt sind
218993;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The system of units used by the  UserDefined Material Subroutine is defined by the st user material constant listed in the data line following the MATUDS entry;Das Einheitensystem für das benutzerdefinierte MaterialUnterprogramm von  wird durch die erste Benutzermaterialkonstante definiert die in der Datenzeile nach dem Eintrag MATUDS aufgeführt ist
221010;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To remove a scenario from Autodesk  Infraworks click the Remove entry for the scenario;Um ein Szenario aus Autodesk  Infraworks zu entfernen klicken Sie auf den Eintrag Entfernen für das Szenario
221676;Eintrag;Einträge;Einträge;1;1.0;Before running an analysis you should check the process settings and make any adjustments required and make sure that every entry in the Study Tasks pane has a check mark against it;Überprüfen Sie vor dem Ausführen einer Analyse die Prozesseinstellungen nehmen Sie die erforderlichen Anpassungen vor und stellen Sie sicher dass alle Einträge im Fenster Studienaufgaben mit einem Häkchen markiert sind
227394;Eintrag;Eintrag;Einträge;0;0.7594936708860759;When you measure distance in an iPart member on the context menu Select Other is grayed out;Wenn Sie den Abstand in einem iPartElement messen wird der Eintrag Andere auswählen im Kontextmenü abgeblendet
234353;Eintrag;Eintrag;Einträge;0;0.7594936708860759; Highlight DESCRIPTION and then click Move Up once to position it before PART NUMBER and then click OK to return to the Parts List dialog box; Markieren Sie den Eintrag BESCHREIBUNG und klicken Sie dann einmal auf Nach oben um ihn vor BAUTEILNUMMER zu positionieren Klicken Sie dann auf OK um zum Dialogfeld Bauteilliste zurückzukehren
234458;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser expand DriveShaft; Erweitern Sie im Browser den Eintrag DriveShaft
234489;Eintrag;Eintrag;Einträge;0;0.7594936708860759;and select Light in the Shadow Settings dropdown;und wählen Sie in der DropdownListe unter Schattenrichtung den Eintrag Licht 
234584;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser doubleclick the SectionView entry to make it active; Doppelklicken Sie im Browser auf den Eintrag SectionView um ihn zu aktivieren
234590;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser right click the View entry and select New; Klicken Sie im Browser mit der rechten Maustaste auf den Eintrag Ansicht und wählen Sie Neu
238586;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To create settings right click on the Scenario branch and select from the list;Um Einstellungen zu erstellen klicken Sie mit der rechten Maustaste auf den Zweig Szenario und wählen einen Eintrag aus der Liste aus
240341;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Selection Filters Prescribe which items can be selected and which cannot by checking or unchecking respectively from the Selection Filters list;Auswahlfilter Legen Sie durch Aktivieren und Deaktivieren von Einträgen in der Liste der Auswahlfilter fest welche Elemente ausgewählt bzw nicht ausgewählt werden können
241352;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Complex expressions can also concatenate combine multiple properties into a single entry;Durch komplexe Ausdrücke können außerdem mehrere Eigenschaften in einem einzigen Eintrag verkettet kombiniert werden
243052;Eintrag;Einträge;Einträge;1;1.0;To apply multiple updates instead of one at a time check the box for each entry and then click Install Selected;Wenn Sie mehrere Aktualisierungen gleichzeitig statt jede einzeln anwenden möchten aktivieren Sie das Kontrollkästchen für die gewünschten Einträge und klicken Sie anschließend auf Ausgewählte installieren
248135;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Unless the MCT state variables are explicitly renamed via the UDSESV entry in the bulk data file the MSC Nastran default naming convention for the MCT solutiondependent state variables is SVi where i… of state variables;Soweit die MCTZustandsvariablen nicht explizit über den Eintrag UDSESV in der Massendatendatei umbenannt werden lautet die vorgabemäßige Benennungskonvention in MSC Nastran für die lösungsabhängigen MCTZustandsvariablen SVi wobei i   … die Anzahl der Zustandsvariablen ist
252666;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
252729;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Enter the following lines below the GENUDS entry;Geben Sie die folgenden Zeilen unter dem Eintrag GENUDS ein
252733;Eintrag;Einträge;Einträge;1;1.0;For more information on how these entries should be used in accordance with  refer to the Users Guide;Weitere Informationen dazu wie diese Einträge entsprechend  verwendet werden sollten finden Sie im Benutzerhandbuch
252734;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
252745;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The MATUSR entry above informs MSC Nastran that the stresses and strains from material  are given in terms of the userdefined coordinate system;Der obige Eintrag MATUSR informiert MSC Nastran darüber dass die Spannungen und Dehnungen von Material  im benutzerdefinierten Koordinatensystem festgelegt sind
253025;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The system of units used by the  UserDefined Material Subroutine is defined by the st user material constant listed in the data line following the MATUDS entry;Das Einheitensystem für das benutzerdefinierte MaterialUnterprogramm von  wird durch die erste Benutzermaterialkonstante definiert die in der Datenzeile nach dem Eintrag MATUDS aufgeführt ist
255042;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To remove a scenario from Autodesk  Infraworks click the Remove entry for the scenario;Um ein Szenario aus Autodesk  Infraworks zu entfernen klicken Sie auf den Eintrag Entfernen für das Szenario
255708;Eintrag;Einträge;Einträge;1;1.0;Before running an analysis you should check the process settings and make any adjustments required and make sure that every entry in the Study Tasks pane has a check mark against it;Überprüfen Sie vor dem Ausführen einer Analyse die Prozesseinstellungen nehmen Sie die erforderlichen Anpassungen vor und stellen Sie sicher dass alle Einträge im Fenster Studienaufgaben mit einem Häkchen markiert sind
261426;Eintrag;Eintrag;Einträge;0;0.7594936708860759;When you measure distance in an iPart member on the context menu Select Other is grayed out;Wenn Sie den Abstand in einem iPartElement messen wird der Eintrag Andere auswählen im Kontextmenü abgeblendet
268385;Eintrag;Eintrag;Einträge;0;0.7594936708860759; Highlight DESCRIPTION and then click Move Up once to position it before PART NUMBER and then click OK to return to the Parts List dialog box; Markieren Sie den Eintrag BESCHREIBUNG und klicken Sie dann einmal auf Nach oben um ihn vor BAUTEILNUMMER zu positionieren Klicken Sie dann auf OK um zum Dialogfeld Bauteilliste zurückzukehren
268490;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser expand DriveShaft; Erweitern Sie im Browser den Eintrag DriveShaft
268521;Eintrag;Eintrag;Einträge;0;0.7594936708860759;and select Light in the Shadow Settings dropdown;und wählen Sie in der DropdownListe unter Schattenrichtung den Eintrag Licht 
268616;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser doubleclick the SectionView entry to make it active; Doppelklicken Sie im Browser auf den Eintrag SectionView um ihn zu aktivieren
268622;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser right click the View entry and select New; Klicken Sie im Browser mit der rechten Maustaste auf den Eintrag Ansicht und wählen Sie Neu
272618;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To create settings right click on the Scenario branch and select from the list;Um Einstellungen zu erstellen klicken Sie mit der rechten Maustaste auf den Zweig Szenario und wählen einen Eintrag aus der Liste aus
274373;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Selection Filters Prescribe which items can be selected and which cannot by checking or unchecking respectively from the Selection Filters list;Auswahlfilter Legen Sie durch Aktivieren und Deaktivieren von Einträgen in der Liste der Auswahlfilter fest welche Elemente ausgewählt bzw nicht ausgewählt werden können
275384;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Complex expressions can also concatenate combine multiple properties into a single entry;Durch komplexe Ausdrücke können außerdem mehrere Eigenschaften in einem einzigen Eintrag verkettet kombiniert werden
277084;Eintrag;Einträge;Einträge;1;1.0;To apply multiple updates instead of one at a time check the box for each entry and then click Install Selected;Wenn Sie mehrere Aktualisierungen gleichzeitig statt jede einzeln anwenden möchten aktivieren Sie das Kontrollkästchen für die gewünschten Einträge und klicken Sie anschließend auf Ausgewählte installieren
282167;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Unless the MCT state variables are explicitly renamed via the UDSESV entry in the bulk data file the MSC Nastran default naming convention for the MCT solutiondependent state variables is SVi where i… of state variables;Soweit die MCTZustandsvariablen nicht explizit über den Eintrag UDSESV in der Massendatendatei umbenannt werden lautet die vorgabemäßige Benennungskonvention in MSC Nastran für die lösungsabhängigen MCTZustandsvariablen SVi wobei i   … die Anzahl der Zustandsvariablen ist
286698;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
286761;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Enter the following lines below the GENUDS entry;Geben Sie die folgenden Zeilen unter dem Eintrag GENUDS ein
286765;Eintrag;Einträge;Einträge;1;1.0;For more information on how these entries should be used in accordance with  refer to the Users Guide;Weitere Informationen dazu wie diese Einträge entsprechend  verwendet werden sollten finden Sie im Benutzerhandbuch
286766;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
286777;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The MATUSR entry above informs MSC Nastran that the stresses and strains from material  are given in terms of the userdefined coordinate system;Der obige Eintrag MATUSR informiert MSC Nastran darüber dass die Spannungen und Dehnungen von Material  im benutzerdefinierten Koordinatensystem festgelegt sind
287057;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The system of units used by the  UserDefined Material Subroutine is defined by the st user material constant listed in the data line following the MATUDS entry;Das Einheitensystem für das benutzerdefinierte MaterialUnterprogramm von  wird durch die erste Benutzermaterialkonstante definiert die in der Datenzeile nach dem Eintrag MATUDS aufgeführt ist
289074;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To remove a scenario from Autodesk  Infraworks click the Remove entry for the scenario;Um ein Szenario aus Autodesk  Infraworks zu entfernen klicken Sie auf den Eintrag Entfernen für das Szenario
289740;Eintrag;Einträge;Einträge;1;1.0;Before running an analysis you should check the process settings and make any adjustments required and make sure that every entry in the Study Tasks pane has a check mark against it;Überprüfen Sie vor dem Ausführen einer Analyse die Prozesseinstellungen nehmen Sie die erforderlichen Anpassungen vor und stellen Sie sicher dass alle Einträge im Fenster Studienaufgaben mit einem Häkchen markiert sind
295458;Eintrag;Eintrag;Einträge;0;0.7594936708860759;When you measure distance in an iPart member on the context menu Select Other is grayed out;Wenn Sie den Abstand in einem iPartElement messen wird der Eintrag Andere auswählen im Kontextmenü abgeblendet
302417;Eintrag;Eintrag;Einträge;0;0.7594936708860759; Highlight DESCRIPTION and then click Move Up once to position it before PART NUMBER and then click OK to return to the Parts List dialog box; Markieren Sie den Eintrag BESCHREIBUNG und klicken Sie dann einmal auf Nach oben um ihn vor BAUTEILNUMMER zu positionieren Klicken Sie dann auf OK um zum Dialogfeld Bauteilliste zurückzukehren
302522;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser expand DriveShaft; Erweitern Sie im Browser den Eintrag DriveShaft
302553;Eintrag;Eintrag;Einträge;0;0.7594936708860759;and select Light in the Shadow Settings dropdown;und wählen Sie in der DropdownListe unter Schattenrichtung den Eintrag Licht 
302648;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser doubleclick the SectionView entry to make it active; Doppelklicken Sie im Browser auf den Eintrag SectionView um ihn zu aktivieren
302654;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser right click the View entry and select New; Klicken Sie im Browser mit der rechten Maustaste auf den Eintrag Ansicht und wählen Sie Neu
306650;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To create settings right click on the Scenario branch and select from the list;Um Einstellungen zu erstellen klicken Sie mit der rechten Maustaste auf den Zweig Szenario und wählen einen Eintrag aus der Liste aus
308405;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Selection Filters Prescribe which items can be selected and which cannot by checking or unchecking respectively from the Selection Filters list;Auswahlfilter Legen Sie durch Aktivieren und Deaktivieren von Einträgen in der Liste der Auswahlfilter fest welche Elemente ausgewählt bzw nicht ausgewählt werden können
309416;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Complex expressions can also concatenate combine multiple properties into a single entry;Durch komplexe Ausdrücke können außerdem mehrere Eigenschaften in einem einzigen Eintrag verkettet kombiniert werden
311116;Eintrag;Einträge;Einträge;1;1.0;To apply multiple updates instead of one at a time check the box for each entry and then click Install Selected;Wenn Sie mehrere Aktualisierungen gleichzeitig statt jede einzeln anwenden möchten aktivieren Sie das Kontrollkästchen für die gewünschten Einträge und klicken Sie anschließend auf Ausgewählte installieren
316199;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Unless the MCT state variables are explicitly renamed via the UDSESV entry in the bulk data file the MSC Nastran default naming convention for the MCT solutiondependent state variables is SVi where i… of state variables;Soweit die MCTZustandsvariablen nicht explizit über den Eintrag UDSESV in der Massendatendatei umbenannt werden lautet die vorgabemäßige Benennungskonvention in MSC Nastran für die lösungsabhängigen MCTZustandsvariablen SVi wobei i   … die Anzahl der Zustandsvariablen ist
320730;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
320793;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Enter the following lines below the GENUDS entry;Geben Sie die folgenden Zeilen unter dem Eintrag GENUDS ein
320797;Eintrag;Einträge;Einträge;1;1.0;For more information on how these entries should be used in accordance with  refer to the Users Guide;Weitere Informationen dazu wie diese Einträge entsprechend  verwendet werden sollten finden Sie im Benutzerhandbuch
320798;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
320809;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The MATUSR entry above informs MSC Nastran that the stresses and strains from material  are given in terms of the userdefined coordinate system;Der obige Eintrag MATUSR informiert MSC Nastran darüber dass die Spannungen und Dehnungen von Material  im benutzerdefinierten Koordinatensystem festgelegt sind
321089;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The system of units used by the  UserDefined Material Subroutine is defined by the st user material constant listed in the data line following the MATUDS entry;Das Einheitensystem für das benutzerdefinierte MaterialUnterprogramm von  wird durch die erste Benutzermaterialkonstante definiert die in der Datenzeile nach dem Eintrag MATUDS aufgeführt ist
323106;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To remove a scenario from Autodesk  Infraworks click the Remove entry for the scenario;Um ein Szenario aus Autodesk  Infraworks zu entfernen klicken Sie auf den Eintrag Entfernen für das Szenario
323772;Eintrag;Einträge;Einträge;1;1.0;Before running an analysis you should check the process settings and make any adjustments required and make sure that every entry in the Study Tasks pane has a check mark against it;Überprüfen Sie vor dem Ausführen einer Analyse die Prozesseinstellungen nehmen Sie die erforderlichen Anpassungen vor und stellen Sie sicher dass alle Einträge im Fenster Studienaufgaben mit einem Häkchen markiert sind
